nbuckets	262144
Morton	Key
18695993757982	31037
4503668615348494	239436
4564455439	181995
282647503831071	119962
1153204152379183134	157751
1152940200884768798	247863
18760435040526	149324
4785078915895311	78059
1157706583775383822	52716
72356734231970078	149917
72058693549555727	38475
76860329815965967	165697
76561198228705551	6113
1152921577906507806	179767
1157724244680966415	12609
1157706652243267614	26679
4521265114124303	50923
1104091812110	142828
282647520677918	26679
1152922608698724367	78059
76843836873183246	206566
4803770866209038	52716
282574774603806	220727
1153221675844698383	233793
1157425177517166606	206566
1152922673123168287	181306
1153221740017553678	210924
72058693550604574	253853
72339069300904206	183788
1152922672855843087	143681
1152921504893112334	48358
1152922672854794270	14487
299140462412046	40268
1152940200884703246	7398
1153204079095255311	74209
1152940200599556382	252221
72356661485900046	142828
1168247947295	16026
1157725275489829151	116112
76843836891009039	119019
1157706647947186462	53053
4785074873630735	147531
1168232157199	181995
1157724240401661966	166982
76578786119782415	141035
4802667058565406	184125
76561197961384206	120812
1153202983895302430	81821
1152940200617378063	143681
1152922673123234078	121149
1153203052884332574	26679
299071727272223	53136
72357829701271838	253853
1152921573343105039	9963
1224979102957572126	220727
4522360045637903	115169
72057594307481871	115169
1157707747459923999	56986
72357765024055327	210074
72057662757404943	165697
4803839317315871	24368
1157426208040882190	206566
72058693834768655	34625
17660905590798	206566
72058698130849806	13894
1099796844830	53053
72339073309675790	79852
1224979167633739806	89655
76578854570889502	252221
1153221671282278415	79435
1157725270925443343	102721
299071743983630	207942
4504772438724638	247863
4503599644217374	247863
17665485770766	75494
72076359036370975	56986
76579889674784783	78059
1157442696688763167	12176
76578790431588367	237643
4786243121447198	122781
1157426204031123742	149917
76579885362970895	165697
1104091877406	247863
72075186225025054	89655
4504767858540814	239436
1152939169807405071	209131
1152939165529215262	121149
72057667053490463	24368
4503599644152095	46384
76843772733817119	75152
4802671085158414	104006
4802671354577167	206657
4802735510655246	52716
1172527124510	89655
76843837159444494	116454
300235679142158	210924
76579958646968606	31037
4521265096359967	147098
76561262384779278	138470
299140463525902	13894
1152939101357408527	12609
4504767859523854	212300
1157707751754891535	143681
72058698114007055	79435
72057662775300110	116454
1157443868964159502	207942
4522364625752334	183788
4803766318534927	137185
1157707678991061022	116791
76561197977042959	169547
282647520673807	16459
72075186509189407	46384
76578786136621327	102721
1153203052615831838	94013
76578785868120350	81821
4785079168532494	76870
72340172821303326	116791
76842741924888847	165697
4786174384144398	35910
1157724171396976926	184125
72075190535720990	179767
1152922673123164174	166982
4785147886965023	177456
76843772448669711	106571
1157725271194927135	56986
1157426272751649055	184208
299135900061726	220727
1153221675861475598	108364
1153204148100988959	56986
1157706648216731935	184208
76861433355173902	76870
76561193951625503	184208
76843841437634590	157751
72057598602379279	79435
76561262654329119	24368
299140445638686	48695
72357760997527823	137185
17665217335583	114480
1157425104250994703	169547
18760417214734	239436
68737368094	55447
1153203052866441486	11756
1152921509170253854	48695
4503599896924431	115169
299071458770974	118423
1157425108815515663	119019
1153204079380398094	166982
72058698129740047	137185
72076286020878606	108364
1157706652494921758	186519
4522360330784798	220727
76561193934848271	12609
76842737646698511	169547
4503604191891471	250091
1152922604387963151	47073
4564517150	59805
4503599628419102	118423
72357765292491038	81821
1157426203763671055	210507
1153220640775340047	210507
18695993688350	253853
17660922298398	208535
1153220576082464783	119019
1153220576333005086	212893
1152922673106386959	38475
76842741674279199	116112
72340172838080783	205281
1152922672839069966	120812
72340241825927198	179767
1157426208327139614	190877
1153202983895306254	7398
1168231108639	50234
4504772439703838	122781
1157443864937631759	50923
72057594307411998	118423
72076354724565023	91194
1153221675861410079	75152
1153221671549669663	177456
4503599913631759	210507
72058762554245406	81821
72076285753495566	116454
72057594055754015	116112
72058762555293727	251034
1157725343940870175	251034
4504767876300830	249495
72058693550673950	157751
1152940196589731855	169547
72339069283074319	165697
72357829700222991	38475
1099797958943	155440
72357829431853342	18845
4803835039060255	87344
76561262670053663	143248
1153220645069324318	14487
72058693819109663	24368
1153202984148008975	79435
76579885632458766	179430
1157725339629191455	53136
72057662758518815	188058
76579958394257439	16026
1172527120398	76870
76578858883682574	251884
4504703450746910	179767
1152940265025048590	179430
76843772465446942	14487
1153204148083101710	138470
72057594038976526	76870
1099781111839	119962
4521196126273823	184208
4802735778037775	38475
72075190804152335	169547
1157725275488780574	81821
1157707747728359438	13894
72339073594884366	108364
1157425104252113182	162109
72076290031616286	253853
72339073578107150	239436
1152939170092552207	9963
1157724171414798366	249495
1152921508919640351	116112
68719542543	233793
72075254961279006	220727
76578785852461343	24368
1157425173238972446	14487
76843841437564959	119962
76562293194821919	155440
1153204152395956255	56986
72058693819044110	52716
1157706652242215182	108364
1152921577639182351	16459
76578854856036639	46384
1152939101087858975	206224
68988961055	247184
76860334110998815	12176
299135900123151	16459
72057662758518798	144966
76843836873117711	141035
282574505120015	137185
1153203048319881230	75494
76843837141618975	245552
282578801201167	119019
1157725343940874254	48358
72357833996308495	250091
76578790147358734	76870
76561193933799438	104006
1157425177265504271	237643
73300771103	184208
1157706647931453455	79435
72058693835882783	184208
76579954351996942	144966
281548009046286	149324
4522364625817631	28218
72075255213002767	250091
1224979098914258959	79435
72058697844523295	206224
76579885363040542	252221
4504768128024846	18252
76562297741381662	89655
1157706652243267855	246241
1153204079364669710	212300
76861429060272159	188058
1153220571770716190	186519
72339137734119438	138470
76561262671040527	50923
76843841454411807	28218
17592471326735	78059
4504703719248159	114480
72357760730206222	116454
76562293446410527	247184
1157724244429246750	94013
1153220640775344159	222266
1153221675594022927	210507
72339073579094303	218416
1152921573343105294	142828
1157706652243202078	220727
299135882301455	209131
76842668911497502	225085
1152921504892129567	114480
72076354723582239	245552
4802735795863838	122781
1157724175691939855	38475
1153202984164790303	222266
72075186225021215	247184
1157426208326095134	121149
76578790163157022	247863
300235663413535	24368
4803839585751070	157751
1152922673124217119	87344
76843836889895183	137185
300239689941262	18252
1157707747710472479	177456
72058762537533710	239436
76579958663745550	116454
1152940269318967583	177456
76861433370902559	210074
72058766565048591	206657
72339069031485454	75494
72076285753430031	50923
1157442769719918607	169547
76842737647816734	26679
299140195094798	251884
282647772266511	79435
1153203052598001679	38475
72057598333948191	218416
72058697845637151	188058
299071742939422	53053
76861433370968334	108364
4503668632060175	34625
1157706579210932238	138470
1099781115934	89655
1157725270926430495	87344
72339142029082655	79002
1157724171396972814	171340
72356661469184271	233793
73031291151	205281
76578854571872286	89655
4786247415365918	81821
76842737647816974	251884
1152922672855843102	190877
76860334127710223	169547
1152922673123229727	16026
72357834011967758	40268
76561266948243486	145559
17592472371215	16459
76860261114319135	87344
4504772154495006	89655
1153203052615831822	183788
1152939101104640271	137185
1152940265292431631	165697
76861429059227918	79852
1152922677419180302	81228
1157707683287007262	118423
4802739821416462	75494
4522295905292319	249402
1157425104250998814	179767
1157724240134275103	251034
1152940265041821727	251034
76562297757106191	169547
72076354741403678	55447
282579051806735	106571
1152940265310322974	190877
1153204083406929935	169547
76578790415794447	206657
281543981465615	237643
72058766849212446	208535
72356665765138447	181995
17665201606687	159290
76561266949296399	115169
1152921508901880079	233793
72340237532008478	220727
72356661200752926	252221
72356665512493087	16026
4786174116757535	119962
1152922673124278542	149324
4521192099745806	116454
72339069015752974	18252
72058762555293710	207942
72058693817995534	11756
18760418201871	47073
1157707683017523230	77463
4802739822399519	222266
72357765024059422	179767
76561266965024798	247863
72075254944567567	115169
1152922608681881870	11756
76843836873179150	104006
1157443795931955470	239436
4504768143687695	169547
76842737378267406	142828
4803770866204943	206657
76861364904132639	119962
1157724171682250783	16026
76861429345484815	16459
72339073326383135	210074
1153204152378064910	35910
4786178696941582	48358
76842737629987103	12176
68720591118	18252
4503604191821839	79435
76860329817080094	59805
72357829700227342	11756
76579958395310094	116454
4522364339486991	165697
4503599913632031	116112
1153220645069262862	7398
76579958663676174	81228
4503603939119390	53053
4581228830	122781
72076286004035598	35910
72075186225021198	212300
72075259256242463	116112
4802739822465295	246241
1152939096809672718	7398
1224979098645893391	115169
72339137750892574	208535
1157725344209305887	116112
76861429344436511	143248
1152921504876400654	247526
1157707752006488078	179430
1153204079381516303	119019
72356729937006623	249402
1224979103208247583	245552
1157724244679917854	18845
1153220644785099038	225085
1157442700984783134	31037
1157426204032172303	143681
72058766849278239	143248
17592202887183	237643
76842737647816719	119019
72058762285809679	169547
1153202984163737887	75152
1157443868946399518	18845
1153221675861479710	121149
72058762286858270	249495
1153221740018602270	162109
281548259660063	245552
4803770865226015	245552
1152922673123164446	81821
76578854570819614	77463
76562297740333086	48695
1157706583523786782	55447
72057662757408799	50234
4521196376822047	177456
4785079185309711	210507
76843772718158110	31037
1224979103225024798	121149
72356734484611086	76870
1152939101373141007	78059
1153221744580952078	235078
76579885649236239	178145
1157443800226861070	138470
4802735779086351	79435
76861364903149838	239436
76579958645915934	18845
299067162755103	79002
1152940200616267806	179767
76561266679742735	165697
72058762537533454	104006
72339137750958111	16026
76561193665298719	206224
1153221675576266783	118330
1153202983878590479	106571
1157724175692009503	118330
281479272730911	218416
72356665781981454	251884
1152940265024065822	252221
76842668911558686	186519
1152939169825161503	116112
76860334128762895	50923
299067432304911	12609
1152922604136366350	149324
72057594323206175	16026
76578858883678495	184208
281479541227551	188058
1152922604404801807	143681
1157724244429242382	207942
1157442701000507406	235078
4785143340335374	40268
76579885380800526	48358
76860333843546382	212300
4802667075404047	102721
72076359035261214	53053
72058762555359502	149324
4521191813484574	116791
76843841436585999	209131
